time,event,session,trialNo,trialType
995,R,3,140,Long
1056,R,3,140,Long
1197,R,3,140,Long
1287,R,3,140,Long
1365,R,3,140,Long
1426,R,3,140,Long
1491,R,3,140,Long
1538,R,3,140,Long
1609,R,3,140,Long
1775,R,3,140,Long
1893,R,3,140,Long
1998,R,3,140,Long
2209,R,3,140,Long
2605,R,3,140,Long
2745,R,3,140,Long
2819,R,3,140,Long
3018,R,3,140,Long
3210,R,3,140,Long
3449,R,3,140,Long
3604,R,3,140,Long
3681,R,3,140,Long
3840,R,3,140,Long
3876,R,3,140,Long
3913,R,3,140,Long
3947,R,3,140,Long
4352,R,3,140,Long
4450,R,3,140,Long
195,R,3,141,Long
308,R,3,141,Long
826,R,3,141,Long
1005,R,3,141,Long
1150,R,3,141,Long
1389,R,3,141,Long
1440,R,3,141,Long
1954,R,3,141,Long
2341,R,3,141,Long
2465,R,3,141,Long
2542,R,3,141,Long
2700,R,3,141,Long
2814,R,3,141,Long
2969,R,3,141,Long
3122,R,3,141,Long
3255,R,3,141,Long
3283,R,3,141,Long
3465,R,3,141,Long
3682,R,3,141,Long
3907,R,3,141,Long
4354,R,3,141,Long
4460,R,3,141,Long
4481,R,3,141,Long
309,R,3,142,Long
477,R,3,142,Long
567,R,3,142,Long
639,R,3,142,Long
724,R,3,142,Long
1030,R,3,142,Long
1510,R,3,142,Long
1630,R,3,142,Long
1685,R,3,142,Long
1757,R,3,142,Long
1988,R,3,142,Long
2192,R,3,142,Long
2243,R,3,142,Long
2425,R,3,142,Long
2479,R,3,142,Long
2570,R,3,142,Long
2631,R,3,142,Long
2766,R,3,142,Long
2866,R,3,142,Long
3038,R,3,142,Long
3115,R,3,142,Long
3260,R,3,142,Long
3409,R,3,142,Long
3564,R,3,142,Long
3984,R,3,142,Long
4106,R,3,142,Long
4195,R,3,142,Long
4258,R,3,142,Long
4341,R,3,142,Long
4467,R,3,142,Long
287,L,3,143,Short
323,L,3,143,Short
433,L,3,143,Short
561,L,3,143,Short
638,L,3,143,Short
752,L,3,143,Short
817,L,3,143,Short
823,L,3,143,Short
832,L,3,143,Short
853,L,3,143,Short
1217,L,3,143,Short
1253,L,3,143,Short
1264,L,3,143,Short
1396,L,3,143,Short
1475,L,3,143,Short
366,L,3,144,Short
499,L,3,144,Short
565,L,3,144,Short
649,L,3,144,Short
747,L,3,144,Short
754,L,3,144,Short
861,L,3,144,Short
925,L,3,144,Short
1308,L,3,144,Short
1323,L,3,144,Short
1380,L,3,144,Short
1470,L,3,144,Short
313,R,3,145,Long
480,R,3,145,Long
912,R,3,145,Long
1399,R,3,145,Long
1516,R,3,145,Long
1581,R,3,145,Long
1599,R,3,145,Long
1686,R,3,145,Long
1917,R,3,145,Long
2352,R,3,145,Long
2689,R,3,145,Long
2846,R,3,145,Long
2903,R,3,145,Long
2940,R,3,145,Long
3086,R,3,145,Long
3093,R,3,145,Long
3175,R,3,145,Long
3329,R,3,145,Long
3453,R,3,145,Long
3559,R,3,145,Long
3966,R,3,145,Long
4061,R,3,145,Long
4140,R,3,145,Long
4338,R,3,145,Long
4419,R,3,145,Long
232,L,3,146,Short
308,L,3,146,Short
371,L,3,146,Short
384,L,3,146,Short
391,L,3,146,Short
513,L,3,146,Short
619,L,3,146,Short
711,L,3,146,Short
735,L,3,146,Short
805,L,3,146,Short
856,L,3,146,Short
907,L,3,146,Short
994,L,3,146,Short
1035,L,3,146,Short
1072,L,3,146,Short
1108,L,3,146,Short
1159,L,3,146,Short
1332,L,3,146,Short
1439,L,3,146,Short
1495,L,3,146,Short
315,L,3,147,Short
337,L,3,147,Short
450,L,3,147,Short
582,L,3,147,Short
640,L,3,147,Short
688,L,3,147,Short
762,L,3,147,Short
801,L,3,147,Short
1108,L,3,147,Short
1244,L,3,147,Short
1293,L,3,147,Short
1334,L,3,147,Short
1432,L,3,147,Short
252,L,3,148,Short
288,L,3,148,Short
313,L,3,148,Short
389,L,3,148,Short
436,L,3,148,Short
473,L,3,148,Short
480,L,3,148,Short
537,L,3,148,Short
971,L,3,148,Short
1104,L,3,148,Short
1126,L,3,148,Short
1139,L,3,148,Short
1232,L,3,148,Short
1445,L,3,148,Short
1451,L,3,148,Short
1497,L,3,148,Short
388,L,3,149,Short
534,L,3,149,Short
638,L,3,149,Short
654,L,3,149,Short
717,L,3,149,Short
1033,L,3,149,Short
1039,L,3,149,Short
1137,L,3,149,Short
1186,L,3,149,Short
1266,L,3,149,Short
1369,L,3,149,Short
296,R,3,150,Long
575,R,3,150,Long
730,R,3,150,Long
825,R,3,150,Long
924,R,3,150,Long
1013,R,3,150,Long
1214,R,3,150,Long
1737,R,3,150,Long
1917,R,3,150,Long
2263,R,3,150,Long
2556,R,3,150,Long
2650,R,3,150,Long
2847,R,3,150,Long
2976,R,3,150,Long
3214,R,3,150,Long
3465,R,3,150,Long
3700,R,3,150,Long
4121,R,3,150,Long
4311,R,3,150,Long
4428,R,3,150,Long
252,R,3,151,Long
370,R,3,151,Long
431,R,3,151,Long
723,R,3,151,Long
842,R,3,151,Long
859,R,3,151,Long
934,R,3,151,Long
1096,R,3,151,Long
1159,R,3,151,Long
1307,R,3,151,Long
1374,R,3,151,Long
1594,R,3,151,Long
2011,R,3,151,Long
2151,R,3,151,Long
2173,R,3,151,Long
2285,R,3,151,Long
2408,R,3,151,Long
2461,R,3,151,Long
2534,R,3,151,Long
2646,R,3,151,Long
2727,R,3,151,Long
2835,R,3,151,Long
2958,R,3,151,Long
3034,R,3,151,Long
3107,R,3,151,Long
3116,R,3,151,Long
3409,R,3,151,Long
3520,R,3,151,Long
3656,R,3,151,Long
3825,R,3,151,Long
4153,R,3,151,Long
4323,R,3,151,Long
4347,R,3,151,Long
181,R,3,152,Long
584,R,3,152,Long
671,R,3,152,Long
739,R,3,152,Long
811,R,3,152,Long
826,R,3,152,Long
853,R,3,152,Long
919,R,3,152,Long
1063,R,3,152,Long
1156,R,3,152,Long
1283,R,3,152,Long
1597,R,3,152,Long
1766,R,3,152,Long
1905,R,3,152,Long
1913,R,3,152,Long
2016,R,3,152,Long
2075,R,3,152,Long
2254,R,3,152,Long
2350,R,3,152,Long
2460,R,3,152,Long
2523,R,3,152,Long
2629,R,3,152,Long
2883,R,3,152,Long
2964,R,3,152,Long
3478,R,3,152,Long
3595,R,3,152,Long
3637,R,3,152,Long
3689,R,3,152,Long
3760,R,3,152,Long
3802,R,3,152,Long
4003,R,3,152,Long
4142,R,3,152,Long
4363,R,3,152,Long
4458,R,3,152,Long
528,L,3,153,Short
570,L,3,153,Short
665,L,3,153,Short
701,L,3,153,Short
717,L,3,153,Short
777,L,3,153,Short
981,L,3,153,Short
1010,L,3,153,Short
1027,L,3,153,Short
1043,L,3,153,Short
1109,L,3,153,Short
1119,L,3,153,Short
1185,L,3,153,Short
1212,L,3,153,Short
1224,L,3,153,Short
1271,L,3,153,Short
1341,L,3,153,Short
119,L,3,154,Short
256,L,3,154,Short
326,L,3,154,Short
353,L,3,154,Short
500,L,3,154,Short
633,L,3,154,Short
662,L,3,154,Short
747,L,3,154,Short
805,L,3,154,Short
856,L,3,154,Short
1143,L,3,154,Short
1195,L,3,154,Short
1211,L,3,154,Short
1234,L,3,154,Short
1259,L,3,154,Short
1346,L,3,154,Short
1379,L,3,154,Short
1392,L,3,154,Short
1493,L,3,154,Short
457,R,3,155,Long
551,R,3,155,Long
632,R,3,155,Long
709,R,3,155,Long
800,R,3,155,Long
876,R,3,155,Long
1081,R,3,155,Long
1206,R,3,155,Long
1566,R,3,155,Long
1925,R,3,155,Long
2190,R,3,155,Long
2374,R,3,155,Long
2545,R,3,155,Long
2623,R,3,155,Long
2771,R,3,155,Long
2880,R,3,155,Long
2970,R,3,155,Long
3034,R,3,155,Long
3530,R,3,155,Long
3741,R,3,155,Long
3818,R,3,155,Long
4005,R,3,155,Long
4154,R,3,155,Long
4296,R,3,155,Long
4421,R,3,155,Long
443,R,3,156,Long
647,R,3,156,Long
704,R,3,156,Long
823,R,3,156,Long
940,R,3,156,Long
1028,R,3,156,Long
1130,R,3,156,Long
1158,R,3,156,Long
1230,R,3,156,Long
1456,R,3,156,Long
1545,R,3,156,Long
1612,R,3,156,Long
1763,R,3,156,Long
1864,R,3,156,Long
2003,R,3,156,Long
2205,R,3,156,Long
2275,R,3,156,Long
2322,R,3,156,Long
2419,R,3,156,Long
2532,R,3,156,Long
2714,R,3,156,Long
2905,R,3,156,Long
2979,R,3,156,Long
3047,R,3,156,Long
3317,R,3,156,Long
3790,R,3,156,Long
3942,R,3,156,Long
4033,R,3,156,Long
4064,R,3,156,Long
68,L,3,157,Short
852,L,3,157,Short
891,L,3,157,Short
934,L,3,157,Short
967,L,3,157,Short
1000,L,3,157,Short
1011,L,3,157,Short
1042,L,3,157,Short
1149,L,3,157,Short
1172,L,3,157,Short
1354,L,3,157,Short
1366,L,3,157,Short
1412,L,3,157,Short
1436,L,3,157,Short
1449,L,3,157,Short
157,R,3,158,Long
234,R,3,158,Long
299,R,3,158,Long
359,R,3,158,Long
843,R,3,158,Long
1023,R,3,158,Long
1150,R,3,158,Long
1233,R,3,158,Long
1310,R,3,158,Long
1336,R,3,158,Long
1435,R,3,158,Long
1571,R,3,158,Long
1684,R,3,158,Long
1775,R,3,158,Long
1835,R,3,158,Long
2027,R,3,158,Long
2245,R,3,158,Long
2798,R,3,158,Long
2895,R,3,158,Long
3045,R,3,158,Long
3294,R,3,158,Long
3385,R,3,158,Long
3516,R,3,158,Long
3832,R,3,158,Long
3918,R,3,158,Long
3992,R,3,158,Long
4170,R,3,158,Long
4301,R,3,158,Long
179,L,3,159,Short
225,L,3,159,Short
243,L,3,159,Short
255,L,3,159,Short
332,L,3,159,Short
348,L,3,159,Short
420,L,3,159,Short
433,L,3,159,Short
485,L,3,159,Short
584,L,3,159,Short
665,L,3,159,Short
754,L,3,159,Short
799,L,3,159,Short
812,L,3,159,Short
854,L,3,159,Short
1064,L,3,159,Short
1116,L,3,159,Short
1155,L,3,159,Short
1186,L,3,159,Short
1216,L,3,159,Short
1267,L,3,159,Short
1313,L,3,159,Short
1326,L,3,159,Short
1474,L,3,159,Short
167,R,3,160,Long
424,R,3,160,Long
612,R,3,160,Long
631,R,3,160,Long
729,R,3,160,Long
830,R,3,160,Long
956,R,3,160,Long
1145,R,3,160,Long
1316,R,3,160,Long
1468,R,3,160,Long
1543,R,3,160,Long
1617,R,3,160,Long
2141,R,3,160,Long
2325,R,3,160,Long
2580,R,3,160,Long
2659,R,3,160,Long
2857,R,3,160,Long
3344,R,3,160,Long
3451,R,3,160,Long
3462,R,3,160,Long
3532,R,3,160,Long
3735,R,3,160,Long
3998,R,3,160,Long
4070,R,3,160,Long
4182,R,3,160,Long
4193,R,3,160,Long
4271,R,3,160,Long
4479,R,3,160,Long
181,L,3,161,Short
202,L,3,161,Short
217,L,3,161,Short
234,L,3,161,Short
268,L,3,161,Short
299,L,3,161,Short
314,L,3,161,Short
428,L,3,161,Short
553,L,3,161,Short
635,L,3,161,Short
701,L,3,161,Short
736,L,3,161,Short
764,L,3,161,Short
806,L,3,161,Short
848,L,3,161,Short
864,L,3,161,Short
944,L,3,161,Short
989,L,3,161,Short
1007,L,3,161,Short
1067,L,3,161,Short
1156,L,3,161,Short
1195,L,3,161,Short
1266,L,3,161,Short
4,L,3,162,Short
198,L,3,162,Short
220,L,3,162,Short
248,L,3,162,Short
329,L,3,162,Short
456,L,3,162,Short
487,L,3,162,Short
538,L,3,162,Short
547,L,3,162,Short
569,L,3,162,Short
611,L,3,162,Short
644,L,3,162,Short
649,L,3,162,Short
665,L,3,162,Short
723,L,3,162,Short
780,L,3,162,Short
864,L,3,162,Short
908,L,3,162,Short
970,L,3,162,Short
1045,L,3,162,Short
1279,L,3,162,Short
1292,L,3,162,Short
1321,L,3,162,Short
1336,L,3,162,Short
1376,L,3,162,Short
1389,L,3,162,Short
1453,L,3,162,Short
1484,L,3,162,Short
328,R,3,163,Long
707,R,3,163,Long
836,R,3,163,Long
993,R,3,163,Long
1168,R,3,163,Long
1229,R,3,163,Long
1240,R,3,163,Long
1370,R,3,163,Long
1455,R,3,163,Long
1657,R,3,163,Long
1754,R,3,163,Long
2149,R,3,163,Long
2493,R,3,163,Long
2589,R,3,163,Long
2627,R,3,163,Long
2652,R,3,163,Long
2696,R,3,163,Long
2754,R,3,163,Long
2866,R,3,163,Long
2879,R,3,163,Long
2890,R,3,163,Long
2927,R,3,163,Long
2971,R,3,163,Long
3041,R,3,163,Long
3147,R,3,163,Long
3191,R,3,163,Long
3255,R,3,163,Long
3318,R,3,163,Long
3320,R,3,163,Long
3422,R,3,163,Long
3466,R,3,163,Long
3545,R,3,163,Long
3679,R,3,163,Long
3759,R,3,163,Long
3767,R,3,163,Long
3855,R,3,163,Long
3955,R,3,163,Long
4020,R,3,163,Long
4072,R,3,163,Long
4393,R,3,163,Long
141,R,3,164,Long
219,R,3,164,Long
443,R,3,164,Long
533,R,3,164,Long
548,R,3,164,Long
692,R,3,164,Long
810,R,3,164,Long
914,R,3,164,Long
1129,R,3,164,Long
1249,R,3,164,Long
1444,R,3,164,Long
1977,R,3,164,Long
2073,R,3,164,Long
2210,R,3,164,Long
2278,R,3,164,Long
2428,R,3,164,Long
2435,R,3,164,Long
2817,FC,3,164,Long
2851,FC,3,164,Long
2856,FC,3,164,Long
2867,FC,3,164,Long
3039,R,3,164,Long
3147,R,3,164,Long
3298,R,3,164,Long
3349,R,3,164,Long
3529,R,3,164,Long
4131,R,3,164,Long
4210,R,3,164,Long
4221,R,3,164,Long
4381,R,3,164,Long
382,L,3,165,Short
414,L,3,165,Short
478,L,3,165,Short
529,L,3,165,Short
587,L,3,165,Short
646,L,3,165,Short
661,L,3,165,Short
673,L,3,165,Short
740,L,3,165,Short
762,L,3,165,Short
990,L,3,165,Short
1016,L,3,165,Short
1090,L,3,165,Short
1144,L,3,165,Short
1221,L,3,165,Short
1250,L,3,165,Short
378,R,3,166,Long
467,R,3,166,Long
546,R,3,166,Long
777,R,3,166,Long
897,R,3,166,Long
978,R,3,166,Long
1068,R,3,166,Long
1166,R,3,166,Long
1342,R,3,166,Long
1479,FC,3,166,Long
1738,R,3,166,Long
1851,R,3,166,Long
1991,R,3,166,Long
2174,R,3,166,Long
2263,R,3,166,Long
2344,R,3,166,Long
2442,R,3,166,Long
2657,R,3,166,Long
2741,R,3,166,Long
2826,R,3,166,Long
2916,R,3,166,Long
3028,R,3,166,Long
3150,R,3,166,Long
3259,R,3,166,Long
3343,FC,3,166,Long
3864,R,3,166,Long
4013,R,3,166,Long
4114,R,3,166,Long
4197,R,3,166,Long
4398,R,3,166,Long
4489,R,3,166,Long
3,FC,3,167,Long
143,R,3,167,Long
478,R,3,167,Long
574,R,3,167,Long
634,R,3,167,Long
793,R,3,167,Long
959,FC,3,167,Long
1235,R,3,167,Long
1451,R,3,167,Long
1632,R,3,167,Long
1764,R,3,167,Long
1886,R,3,167,Long
1993,R,3,167,Long
2084,R,3,167,Long
2091,R,3,167,Long
2145,R,3,167,Long
2309,R,3,167,Long
2363,R,3,167,Long
2372,R,3,167,Long
2389,R,3,167,Long
2456,R,3,167,Long
2655,FC,3,167,Long
2920,R,3,167,Long
3039,R,3,167,Long
3095,R,3,167,Long
3230,R,3,167,Long
3346,R,3,167,Long
3436,R,3,167,Long
3500,R,3,167,Long
3595,R,3,167,Long
3655,R,3,167,Long
3795,R,3,167,Long
3898,R,3,167,Long
4190,R,3,167,Long
4291,R,3,167,Long
4412,R,3,167,Long
299,L,3,168,Short
394,L,3,168,Short
430,L,3,168,Short
474,L,3,168,Short
488,L,3,168,Short
811,L,3,168,Short
821,L,3,168,Short
840,L,3,168,Short
853,L,3,168,Short
957,L,3,168,Short
983,L,3,168,Short
996,L,3,168,Short
1061,L,3,168,Short
1369,L,3,168,Short
1388,L,3,168,Short
1422,L,3,168,Short
1492,L,3,168,Short
426,L,3,169,Short
496,L,3,169,Short
609,L,3,169,Short
681,L,3,169,Short
711,L,3,169,Short
777,L,3,169,Short
912,L,3,169,Short
941,L,3,169,Short
977,L,3,169,Short
1058,L,3,169,Short
1107,L,3,169,Short
1135,L,3,169,Short
1169,L,3,169,Short
1187,L,3,169,Short
1200,L,3,169,Short
1219,L,3,169,Short
1251,L,3,169,Short
1267,L,3,169,Short
1317,L,3,169,Short
1355,L,3,169,Short
1368,L,3,169,Short
1384,L,3,169,Short
1397,L,3,169,Short
1452,L,3,169,Short
213,R,3,170,Long
486,R,3,170,Long
581,R,3,170,Long
655,R,3,170,Long
901,R,3,170,Long
1105,R,3,170,Long
1158,R,3,170,Long
1369,R,3,170,Long
1422,R,3,170,Long
1528,R,3,170,Long
1882,R,3,170,Long
1972,R,3,170,Long
2072,R,3,170,Long
2156,R,3,170,Long
2288,R,3,170,Long
2374,R,3,170,Long
2472,R,3,170,Long
2563,R,3,170,Long
2683,R,3,170,Long
2770,R,3,170,Long
2832,R,3,170,Long
3010,R,3,170,Long
3130,FC,3,170,Long
3316,R,3,170,Long
3442,R,3,170,Long
3527,R,3,170,Long
3619,R,3,170,Long
3763,R,3,170,Long
3807,R,3,170,Long
3890,R,3,170,Long
3971,R,3,170,Long
4019,R,3,170,Long
4161,R,3,170,Long
4306,R,3,170,Long
450,L,3,171,Short
487,L,3,171,Short
517,L,3,171,Short
583,L,3,171,Short
604,L,3,171,Short
616,L,3,171,Short
636,L,3,171,Short
653,L,3,171,Short
693,L,3,171,Short
751,L,3,171,Short
765,L,3,171,Short
786,L,3,171,Short
824,L,3,171,Short
862,L,3,171,Short
879,L,3,171,Short
897,L,3,171,Short
927,L,3,171,Short
1112,L,3,171,Short
1125,L,3,171,Short
1139,L,3,171,Short
1175,L,3,171,Short
1189,L,3,171,Short
1254,L,3,171,Short
1279,L,3,171,Short
1293,L,3,171,Short
1309,L,3,171,Short
1367,L,3,171,Short
1425,L,3,171,Short
654,R,3,172,Long
942,R,3,172,Long
1033,R,3,172,Long
1104,R,3,172,Long
1316,R,3,172,Long
1552,R,3,172,Long
1622,R,3,172,Long
1766,R,3,172,Long
1937,R,3,172,Long
2058,R,3,172,Long
2334,R,3,172,Long
2403,R,3,172,Long
2512,FC,3,172,Long
2531,FC,3,172,Long
2581,FC,3,172,Long
2929,R,3,172,Long
3132,R,3,172,Long
3208,R,3,172,Long
3287,R,3,172,Long
3348,R,3,172,Long
3430,R,3,172,Long
3488,R,3,172,Long
3619,R,3,172,Long
3805,FC,3,172,Long
3834,FC,3,172,Long
4082,R,3,172,Long
4257,R,3,172,Long
4362,R,3,172,Long
4455,R,3,172,Long
440,L,3,173,Short
623,L,3,173,Short
677,L,3,173,Short
741,L,3,173,Short
934,L,3,173,Short
1036,L,3,173,Short
1129,L,3,173,Short
1137,L,3,173,Short
1214,L,3,173,Short
1400,L,3,173,Short
1492,L,3,173,Short
501,R,3,174,Long
660,R,3,174,Long
1191,R,3,174,Long
1382,R,3,174,Long
1651,R,3,174,Long
1788,R,3,174,Long
2231,R,3,174,Long
2655,R,3,174,Long
2780,R,3,174,Long
3156,R,3,174,Long
3256,R,3,174,Long
3520,R,3,174,Long
3678,R,3,174,Long
4073,R,3,174,Long
4328,R,3,174,Long
4401,R,3,174,Long
4478,R,3,174,Long
610,L,3,175,Short
655,L,3,175,Short
728,L,3,175,Short
736,L,3,175,Short
818,L,3,175,Short
856,L,3,175,Short
896,L,3,175,Short
1056,L,3,175,Short
1109,L,3,175,Short
1132,L,3,175,Short
1171,L,3,175,Short
1203,L,3,175,Short
1217,L,3,175,Short
1244,L,3,175,Short
1255,L,3,175,Short
1310,L,3,175,Short
1336,L,3,175,Short
1406,L,3,175,Short
937,R,3,176,Long
1462,R,3,176,Long
1691,R,3,176,Long
1841,R,3,176,Long
1989,R,3,176,Long
2121,FC,3,176,Long
2494,R,3,176,Long
2585,R,3,176,Long
2660,R,3,176,Long
2743,R,3,176,Long
2789,R,3,176,Long
2909,R,3,176,Long
3268,R,3,176,Long
3381,R,3,176,Long
3452,R,3,176,Long
3540,R,3,176,Long
3675,R,3,176,Long
3740,R,3,176,Long
3832,R,3,176,Long
4092,R,3,176,Long
4141,R,3,176,Long
4147,R,3,176,Long
4209,R,3,176,Long
4289,R,3,176,Long
4394,R,3,176,Long
287,R,3,177,Long
412,R,3,177,Long
426,R,3,177,Long
532,R,3,177,Long
702,R,3,177,Long
817,R,3,177,Long
965,R,3,177,Long
1575,R,3,177,Long
1987,R,3,177,Long
2080,R,3,177,Long
2104,R,3,177,Long
2187,R,3,177,Long
2264,R,3,177,Long
2348,R,3,177,Long
2476,R,3,177,Long
2623,R,3,177,Long
2713,R,3,177,Long
2792,R,3,177,Long
2897,R,3,177,Long
2980,R,3,177,Long
3165,R,3,177,Long
3308,R,3,177,Long
3427,R,3,177,Long
3714,R,3,177,Long
3886,R,3,177,Long
4334,R,3,177,Long
4444,R,3,177,Long
367,L,3,178,Short
723,L,3,178,Short
752,L,3,178,Short
765,L,3,178,Short
783,L,3,178,Short
823,L,3,178,Short
904,L,3,178,Short
951,L,3,178,Short
979,L,3,178,Short
1123,L,3,178,Short
1140,L,3,178,Short
1222,L,3,178,Short
1284,L,3,178,Short
1348,L,3,178,Short
1398,L,3,178,Short
1412,L,3,178,Short
1429,L,3,178,Short
533,L,3,179,Short
583,L,3,179,Short
597,L,3,179,Short
630,L,3,179,Short
647,L,3,179,Short
661,L,3,179,Short
888,L,3,179,Short
929,L,3,179,Short
939,L,3,179,Short
958,L,3,179,Short
1015,L,3,179,Short
1068,L,3,179,Short
1084,L,3,179,Short
1109,L,3,179,Short
1141,L,3,179,Short
1334,L,3,179,Short
1358,L,3,179,Short
1390,L,3,179,Short
1421,L,3,179,Short
1443,L,3,179,Short
1474,L,3,179,Short
1489,L,3,179,Short
234,L,3,180,Short
273,L,3,180,Short
291,L,3,180,Short
299,L,3,180,Short
330,L,3,180,Short
623,L,3,180,Short
651,L,3,180,Short
663,L,3,180,Short
722,L,3,180,Short
750,L,3,180,Short
766,L,3,180,Short
830,L,3,180,Short
870,L,3,180,Short
925,L,3,180,Short
1170,L,3,180,Short
1210,L,3,180,Short
1290,L,3,180,Short
1303,L,3,180,Short
1319,L,3,180,Short
1478,L,3,180,Short
566,R,3,181,Long
718,R,3,181,Long
892,R,3,181,Long
1025,R,3,181,Long
1098,R,3,181,Long
1108,R,3,181,Long
1271,R,3,181,Long
1831,R,3,181,Long
2150,R,3,181,Long
2319,R,3,181,Long
2374,R,3,181,Long
2447,R,3,181,Long
2463,R,3,181,Long
2516,R,3,181,Long
2593,R,3,181,Long
2644,R,3,181,Long
2773,R,3,181,Long
3042,FC,3,181,Long
3319,R,3,181,Long
3506,R,3,181,Long
3584,R,3,181,Long
3642,R,3,181,Long
3769,R,3,181,Long
3851,R,3,181,Long
3861,R,3,181,Long
4127,R,3,181,Long
4244,R,3,181,Long
4382,R,3,181,Long
4441,R,3,181,Long
171,R,3,182,Long
622,R,3,182,Long
953,R,3,182,Long
1169,R,3,182,Long
1438,R,3,182,Long
1606,R,3,182,Long
1925,R,3,182,Long
2102,R,3,182,Long
2313,R,3,182,Long
3088,R,3,182,Long
3193,R,3,182,Long
3244,R,3,182,Long
3301,R,3,182,Long
3340,R,3,182,Long
3403,R,3,182,Long
3415,R,3,182,Long
3475,R,3,182,Long
3532,R,3,182,Long
3548,R,3,182,Long
3579,R,3,182,Long
3675,R,3,182,Long
3795,FC,3,182,Long
4027,R,3,182,Long
4277,R,3,182,Long
4402,R,3,182,Long
454,R,3,184,Long
519,R,3,184,Long
540,R,3,184,Long
562,R,3,184,Long
2325,R,3,184,Long
2403,R,3,184,Long
2463,R,3,184,Long
3128,R,3,184,Long
3254,FC,3,184,Long
3773,R,3,184,Long
3928,R,3,184,Long
3996,R,3,184,Long
4064,R,3,184,Long
4153,R,3,184,Long
4228,R,3,184,Long
339,R,3,185,Long
445,R,3,185,Long
501,R,3,185,Long
912,R,3,185,Long
1194,R,3,185,Long
1307,R,3,185,Long
1361,R,3,185,Long
1436,R,3,185,Long
1602,R,3,185,Long
1757,R,3,185,Long
1852,R,3,185,Long
1942,R,3,185,Long
2002,R,3,185,Long
2078,FC,3,185,Long
2314,R,3,185,Long
2438,R,3,185,Long
2509,R,3,185,Long
2646,R,3,185,Long
2711,R,3,185,Long
2765,R,3,185,Long
2868,R,3,185,Long
2990,R,3,185,Long
3050,R,3,185,Long
3137,FC,3,185,Long
3455,R,3,185,Long
3852,FC,3,185,Long
3955,R,3,185,Long
4012,R,3,185,Long
4095,R,3,185,Long
4162,R,3,185,Long
4172,R,3,185,Long
4401,R,3,185,Long
678,L,3,186,Short
724,L,3,186,Short
745,L,3,186,Short
812,L,3,186,Short
836,L,3,186,Short
908,L,3,186,Short
958,L,3,186,Short
1006,L,3,186,Short
1055,L,3,186,Short
1151,L,3,186,Short
1190,L,3,186,Short
1227,L,3,186,Short
1279,L,3,186,Short
1486,L,3,186,Short
462,L,3,187,Short
481,L,3,187,Short
498,L,3,187,Short
515,L,3,187,Short
549,L,3,187,Short
563,L,3,187,Short
614,L,3,187,Short
634,L,3,187,Short
640,L,3,187,Short
682,L,3,187,Short
706,L,3,187,Short
726,L,3,187,Short
784,L,3,187,Short
804,L,3,187,Short
819,L,3,187,Short
885,L,3,187,Short
917,L,3,187,Short
941,L,3,187,Short
958,L,3,187,Short
1151,L,3,187,Short
1165,L,3,187,Short
1177,L,3,187,Short
1196,L,3,187,Short
1208,L,3,187,Short
1250,L,3,187,Short
1267,L,3,187,Short
1280,L,3,187,Short
1330,L,3,187,Short
1370,L,3,187,Short
1386,L,3,187,Short
1406,L,3,187,Short
776,R,3,188,Long
1104,R,3,188,Long
1847,R,3,188,Long
1990,R,3,188,Long
2118,R,3,188,Long
2185,R,3,188,Long
2266,R,3,188,Long
2315,R,3,188,Long
2411,R,3,188,Long
2492,R,3,188,Long
2713,R,3,188,Long
2798,R,3,188,Long
2884,R,3,188,Long
3363,R,3,188,Long
3603,R,3,188,Long
3683,R,3,188,Long
3851,R,3,188,Long
3946,R,3,188,Long
4119,R,3,188,Long
4231,R,3,188,Long
4363,FC,3,188,Long
2448,R,3,189,Long
2583,R,3,189,Long
2762,R,3,189,Long
3005,R,3,189,Long
3074,R,3,189,Long
3140,R,3,189,Long
3198,R,3,189,Long
3319,R,3,189,Long
3596,R,3,189,Long
3777,R,3,189,Long
3885,R,3,189,Long
4229,R,3,189,Long
230,L,4,191,Short
269,L,4,191,Short
305,L,4,191,Short
458,L,4,191,Short
507,L,4,191,Short
518,L,4,191,Short
791,L,4,191,Short
839,L,4,191,Short
851,L,4,191,Short
884,L,4,191,Short
912,L,4,191,Short
968,L,4,191,Short
1009,L,4,191,Short
1053,FC,4,191,Short
1107,L,4,191,Short
1122,L,4,191,Short
1167,L,4,191,Short
1183,L,4,191,Short
1212,L,4,191,Short
1240,L,4,191,Short
1252,L,4,191,Short
1274,L,4,191,Short
1300,L,4,191,Short
1461,L,4,191,Short
175,R,4,192,Long
449,R,4,192,Long
544,R,4,192,Long
606,R,4,192,Long
703,R,4,192,Long
768,R,4,192,Long
965,R,4,192,Long
1099,R,4,192,Long
1165,R,4,192,Long
1234,R,4,192,Long
1345,R,4,192,Long
1800,R,4,192,Long
1896,R,4,192,Long
1946,R,4,192,Long
2127,R,4,192,Long
2200,R,4,192,Long
2380,R,4,192,Long
2656,R,4,192,Long
2744,R,4,192,Long
2823,R,4,192,Long
2872,R,4,192,Long
2993,R,4,192,Long
3087,R,4,192,Long
3151,R,4,192,Long
3386,R,4,192,Long
3493,FC,4,192,Long
3507,FC,4,192,Long
3696,R,4,192,Long
3777,R,4,192,Long
3979,R,4,192,Long
4087,R,4,192,Long
778,R,4,193,Long
891,R,4,193,Long
982,R,4,193,Long
1016,R,4,193,Long
